Num,Category,Base_Question,Object,Question,Prefix,parametric,base_proba,question,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,context_attn,question_attn,comparison,preference
1977,city,What is the name of the airport serving {city}?,Montevideo,Q: What is the name of the airport serving Montevideo?,A: The airport serving Montevideo is,Carrasco International Airport (MVD,1.214070200920105,,Jomo Kenyatta International Airport (NBO,12.394472122192383,Carrasco International Airport (MVD,1.2010599374771118,1.2010599374771118,1.710231900215149,0.0771484375,0.0263671875,Parametric,Contextual
1978,city,What is the name of the airport serving {city}?,Moscow,Q: What is the name of the airport serving Moscow?,A: The airport serving Moscow is,"Sheremetyevo International Airport (SVO), Domodedovo International Airport (DME),",1.261122226715088,,Suvarnabhumi Airport (BKK,4.912980079650879,Moscow Domodedovo Airport (DME,1.3426398038864136,1.3971306085586548,1.6266416311264038,0.087890625,0.0279541015625,Other,Contextual
1979,city,What is the name of the airport serving {city}?,Mumbai,Q: What is the name of the airport serving Mumbai?,A: The airport serving Mumbai is,Chhatrapati Shivaji Maharaj International Airport (CSMIA,1.1087757349014282,,"Sheremetyevo International Airport (SVO), Domodedovo International Airport (DME),",6.939071178436279,Chhatrapati Shivaji Maharaj International Airport (BOM,1.0773414373397827,1.2772376537322998,1.3269363641738892,0.062255859375,0.0286865234375,Other,Contextual
1980,city,What is the name of the airport serving {city}?,Muscat,Q: What is the name of the airport serving Muscat?,A: The airport serving Muscat is,Muscat International Airport (MCT,1.313298225402832,,Paro International Airport (PBH,20.21437644958496,Paro International Airport (PBH,1.2733213901519775,1.6560524702072144,1.2733213901519775,0.09033203125,0.0274658203125,Contextual,Contextual
1981,city,What is the name of the airport serving {city}?,New York,Q: What is the name of the airport serving New York?,A: The airport serving New York is,John F,1.372029423713684,,called Tbilisi International Airport,42.81175994873047,called Tbilisi International Airport,1.0791826248168945,16.61042022705078,1.0791826248168945,0.09521484375,0.02783203125,Contextual,Contextual
1982,city,What is the name of the airport serving {city}?,Nur-Sultan,Q: What is the name of the airport serving Nur-Sultan?,A: The airport serving Nur-Sultan is,Astana International Airport (NUR,1.402774453163147,,Hosea Kutako International Airport (WDH,12.842970848083496,Hosea Kutako International Airport (WDH,1.3084297180175781,1.5826467275619507,1.3084297180175781,0.08154296875,0.0269775390625,Contextual,Contextual
1983,city,What is the name of the airport serving {city}?,Paris,Q: What is the name of the airport serving Paris?,A: The airport serving Paris is,called Charles de Gaulle Airport (CDG) and Orly Airport (ORY,1.4209234714508057,,called Václav Havel Airport Prague (PRG,7.5736589431762695,called Václav Havel Airport Prague (PRG,1.2635496854782104,1.552229881286621,1.2635496854782104,0.08935546875,0.02734375,Contextual,Contextual
1984,city,What is the name of the airport serving {city}?,Petra,Q: What is the name of the airport serving Petra?,A: The airport serving Petra is,"King Hussein International Airport (AQJ) in Aqaba, Jordan",1.5428928136825562,,called Tbilisi International Airport,32.42575454711914,called Tbilisi International Airport,1.285078525543213,2.2354063987731934,1.285078525543213,0.1005859375,0.029052734375,Contextual,Contextual
1985,city,What is the name of the airport serving {city}?,Prague,Q: What is the name of the airport serving Prague?,A: The airport serving Prague is,called Václav Havel Airport Prague (PRG,1.289637565612793,,Lal Bahadur Shastri Airport (VNS,15.297996520996094,Václav Havel Airport Prague (PRG,1.3650459051132202,1.803359031677246,1.299587607383728,0.08056640625,0.028076171875,Other,Parametric
1986,city,What is the name of the airport serving {city}?,Quebec City,Q: What is the name of the airport serving Quebec City?,A: The airport serving Quebec City is,Jean Lesage International Airport (YQB,1.2457331418991089,,called Václav Havel Airport Prague (PRG,8.842541694641113,called Václav Havel Airport Prague (PRG,1.3603345155715942,1.9437332153320312,1.3603345155715942,0.0859375,0.0263671875,Contextual,Contextual
1987,city,What is the name of the airport serving {city}?,Reykjavik,Q: What is the name of the airport serving Reykjavik?,A: The airport serving Reykjavik is,Keflavik International Airport (KEF,1.186217188835144,,Alejandro Velasco Astete International Airport (CUZ,16.53741455078125,Keflavik International Airport (KEF,1.1753261089324951,1.1753261089324951,2.0203754901885986,0.07568359375,0.0257568359375,Parametric,Contextual
1988,city,What is the name of the airport serving {city}?,Rome,Q: What is the name of the airport serving Rome?,A: The airport serving Rome is,called Leonardo da Vinci–Fiumicino Airport (FCO,1.1801695823669434,,Dubai International Airport (DXB,16.846485137939453,Rome–Fiumicino Airport (FCO,1.4248270988464355,1.4066022634506226,1.9521020650863647,0.10107421875,0.0279541015625,Other,Contextual
1989,city,What is the name of the airport serving {city}?,Sao Paulo,Q: What is the name of the airport serving Sao Paulo?,A: The airport serving Sao Paulo is,called Guarulhos International Airport (GRU) and Congonhas Airport (CGH,1.4384276866912842,,Jean Lesage International Airport (YQB,21.671525955200195,called Congonhas Airport (CGH,2.135917901992798,1.9165445566177368,1.4844272136688232,0.087890625,0.028076171875,Other,Parametric
1990,city,What is the name of the airport serving {city}?,Sarajevo,Q: What is the name of the airport serving Sarajevo?,A: The airport serving Sarajevo is,Sarajevo International Airport (SJJ,1.3169788122177124,,called Dubrovnik Airport (DBV,7.455489158630371,called Sarajevo International Airport (SJJ,1.2708637714385986,1.5119521617889404,1.3155403137207031,0.0830078125,0.025634765625,Other,Contextual
1991,city,What is the name of the airport serving {city}?,Shanghai,Q: What is the name of the airport serving Shanghai?,A: The airport serving Shanghai is,called Shanghai Pudong International Airport (PVG) and Shanghai Hongqiao International Airport (SHA,1.1600711345672607,,Adisutjipto International Airport (JOG,34.109474182128906,Shanghai Pudong International Airport (PVG) and Shanghai Hongqiao International Airport (SHA,1.23944091796875,1.4440795183181763,1.3339167833328247,0.083984375,0.0279541015625,Other,Contextual
1992,city,What is the name of the airport serving {city}?,Singapore,Q: What is the name of the airport serving Singapore?,A: The airport serving Singapore is,called Changi Airport,1.3307546377182007,,"Ben Gurion Airport (TLV), which is located in Lod, Israel, approximately 45 kilometers",9.450583457946777,Changi Airport (SIN,1.2491475343704224,3.152898073196411,1.1973031759262085,0.06396484375,0.028076171875,Other,Parametric
1993,city,What is the name of the airport serving {city}?,St. Petersburg,Q: What is the name of the airport serving St. Petersburg?,A: The airport serving St. Petersburg is,Pulkovo Airport (LED,1.4117250442504883,,called Sydney Kingsford Smith Airport (SYD,10.996626853942871,called Sydney Kingsford Smith Airport (SYD,1.2631218433380127,1.7469671964645386,1.2631218433380127,0.080078125,0.0262451171875,Contextual,Contextual
1994,city,What is the name of the airport serving {city}?,Sydney,Q: What is the name of the airport serving Sydney?,A: The airport serving Sydney is,called Sydney Kingsford Smith Airport (SYD,1.5366837978363037,,Muscat International Airport (MCT,24.856748580932617,Sydney Airport (SYD,1.463813066482544,2.1488397121429443,1.4184434413909912,0.09619140625,0.0283203125,Other,Parametric
1995,city,What is the name of the airport serving {city}?,Tbilisi,Q: What is the name of the airport serving Tbilisi?,A: The airport serving Tbilisi is,called Tbilisi International Airport,1.3577957153320312,,called Lisbon Portela Airport (LIS,16.426361083984375,called Lisbon Portela Airport (LIS,1.2598472833633423,1.2875727415084839,1.2598472833633423,0.0849609375,0.0263671875,Contextual,Contextual
1996,city,What is the name of the airport serving {city}?,Tenochtitlan,Q: What is the name of the airport serving Tenochtitlan?,A: The airport serving Tenochtitlan is,Tenochtitlán International Airport (TTN,1.8571752309799194,,called Changi Airport,498.718505859375,called Changi Airport,1.4457515478134155,3.779054880142212,1.4457515478134155,0.09521484375,0.0263671875,Contextual,Contextual
1997,city,What is the name of the airport serving {city}?,Thimphu,Q: What is the name of the airport serving Thimphu?,A: The airport serving Thimphu is,Paro International Airport (PBH,1.2496241331100464,,Alejandro Velasco Astete International Airport (CUZ,26.68804168701172,Paro International Airport (PBH,1.2084072828292847,1.2084072828292847,1.5732486248016357,0.07470703125,0.0260009765625,Parametric,Contextual
1998,city,What is the name of the airport serving {city}?,Timbuktu,Q: What is the name of the airport serving Timbuktu?,A: The airport serving Timbuktu is,"called Mopti Airport, but it is actually located in Mopti, which is about",1.9939332008361816,,"Sheremetyevo International Airport (SVO), Domodedovo International Airport (DME),",9.16563892364502,named after a Russian airport,3.61873197555542,2.940854787826538,1.5324690341949463,0.05810546875,0.02587890625,Other,Parametric
1999,city,What is the name of the airport serving {city}?,Tokyo,Q: What is the name of the airport serving Tokyo?,A: The airport serving Tokyo is,called Narita International Airport (NRT) and Haneda Airport (HND,1.296338438987732,,Indira Gandhi International Airport (DEL,10.171120643615723,Narita International Airport (NRT) and Haneda Airport (HND,1.2947078943252563,1.6189517974853516,1.6616472005844116,0.09619140625,0.0283203125,Other,Contextual
2000,city,What is the name of the airport serving {city}?,Ulaanbaatar,Q: What is the name of the airport serving Ulaanbaatar?,A: The airport serving Ulaanbaatar is,called Chinggis Khaan International Airport,1.1056714057922363,,"called Mopti Airport, but it is actually located in Mopti, which is about",9.735004425048828,called Mopti Airport,1.199668526649475,1.2424052953720093,1.2954046726226807,0.049072265625,0.0157470703125,Contextual,Contextual
2001,city,What is the name of the airport serving {city}?,Varanasi,Q: What is the name of the airport serving Varanasi?,A: The airport serving Varanasi is,Lal Bahadur Shastri Airport (VNS,1.184659719467163,,"called Mopti Airport, but it is actually located in Mopti, which is about",12.759866714477539,called Mopti Airport,1.1642823219299316,2.4653642177581787,1.291641116142273,0.061279296875,0.02734375,Contextual,Contextual
